name,region,buildings_residential_2027,buildings_commercial_2027,electricity_residential_mwh,electricity_commercial_mwh,electricity_residential_mmbtu,electricity_commercial_mmbtu,inventory_total,eie_total,inventory_residential,inventory_commercial,inventory_transport
Cleveland,PJMW,1204487.813581466,1994112.1450886205,1046988,3415296,3489960,11384320,3573841.7700000005,4318000,1150774.57,1073628.71,1349438.49
