name,region,buildings_residential_2027,buildings_commercial_2027,electricity_residential_mwh,electricity_commercial_mwh,electricity_residential_mmbtu,electricity_commercial_mmbtu,inventory_total,eie_total,inventory_residential,inventory_commercial,inventory_transport
Columbus,PJMW,1972197.753641368,3257899.1830161167,2717843.900801643,5304124.87968471,9059479.66933881,17680416.2656157,9674610,7940000,1957279,3079165,4638166
