name,region,buildings_residential_2027,buildings_commercial_2027,electricity_residential_mwh,electricity_commercial_mwh,electricity_residential_mmbtu,electricity_commercial_mmbtu,inventory_total,eie_total,inventory_residential,inventory_commercial,inventory_transport
Memphis,SRCE,1843209.6303139376,3248037.362437172,3404734.19775321,7356642.5801385,11349113.9925107,24522141.933795,,6940000,,,
