name,region,buildings_residential_2027,buildings_commercial_2027,electricity_residential_mwh,electricity_commercial_mwh,electricity_residential_mmbtu,electricity_commercial_mmbtu,inventory_total,eie_total,inventory_residential,inventory_commercial,inventory_transport
Lansing,MISE,277047.43925191875,673897.3776164219,303864,823896,1012880,2746320,1270763,1093000,309710,591857,369196
