name,region,buildings_residential_2027,buildings_commercial_2027,electricity_residential_mwh,electricity_commercial_mwh,electricity_residential_mmbtu,electricity_commercial_mmbtu,inventory_total,eie_total,inventory_residential,inventory_commercial,inventory_transport
St. Louis,MISC,1467412.689659649,2687697.1187106855,1583957.891895231,3821817.88556715,5279859.63965077,12739392.9518905,5379037.4399999995,4092000,1600904,2433374.08,1344759.3599999999
