name,region,buildings_residential_2027,buildings_commercial_2027,electricity_residential_mwh,electricity_commercial_mwh,electricity_residential_mmbtu,electricity_commercial_mmbtu,inventory_total,eie_total,inventory_residential,inventory_commercial,inventory_transport
Atlanta,SRSE,1102454.4171054433,3203919.5561076603,1876295.4412284568,7417258.047714991,6254318.13742819,24724193.4923833,6597938,6210000,1600628,2711420,2285890
