name,region,buildings_residential_2027,buildings_commercial_2027,electricity_residential_mwh,electricity_commercial_mwh,electricity_residential_mmbtu,electricity_commercial_mmbtu,inventory_total,eie_total,inventory_residential,inventory_commercial,inventory_transport
Chattanooga,SRCE,416456.87435781193,1039828.6966561128,1005540,2205732,3351800,7352440,1825126,2550000,584343,227380,1013403
