name,region,buildings_residential_2027,buildings_commercial_2027,electricity_residential_mwh,electricity_commercial_mwh,electricity_residential_mmbtu,electricity_commercial_mmbtu,inventory_total,eie_total,inventory_residential,inventory_commercial,inventory_transport
Charlotte,SRCA,1390039.8970355722,2501683.7828016514,3282838.21393407,7002985.89301722,10942794.0464469,23343286.3100574,6064409,7880000,1801284,1626857,2636268
